age,sexe,taux,situationFamiliale,nbEnfantsAcharge,deuxiemeVoiture,immatriculation
83,M,213,En Couple,2,FALSE,2503 PS 56
50,M,560,celibataire,0,FALSE,1550 OL 64
53,M,407,celibataire,0,FALSE,9095 LI 24
64,M,477,En Couple,4,FALSE,6155 VE 63
48,F,720,En Couple,1,FALSE,2652 ND 18
44,F,1384,En Couple,3,TRUE,233 TL 50
30,M,452,En Couple,2,FALSE,8320 NC 91
20,M,466,celibataire,0,FALSE,2205 IU 78
24,M,796,celibataire,0,FALSE,5729 KR 58
20,F,909,En Couple,1,FALSE,4030 NS 30
56,M,242,Seul,0,FALSE,1967 IY 29
80,F,494,En Couple,4,FALSE,1540 AS 76
76,M,223,En Couple,4,FALSE,5498 RI 22
33,M,432,celibataire,0,FALSE,553 ME 75
60,M,539,Seule,1,FALSE,7016 NQ 36
45,M,791,celibataire,0,FALSE,9515 MI 49
68,F,493,Seule,1,FALSE,8188 XV 95
29,M,1061,En Couple,1,FALSE,5448 HS 94
23,F,498,En Couple,1,FALSE,3328 LW 67
36,M,988,En Couple,2,FALSE,1919 PO 94
55,M,1157,En Couple,2,TRUE,3339 KO 22
25,M,492,celibataire,0,FALSE,4901 LP 79
19,M,428,celibataire,0,FALSE,507 WK 21
72,M,194,En Couple,4,FALSE,4845 JH 84
46,M,508,celibataire,0,FALSE,5068 GZ 41
64,F,588,celibataire,0,FALSE,4894 EU 19
33,M,478,En Couple,3,FALSE,7983 HG 23
40,M,732,En Couple,0,TRUE,1169 LG 39
20,M,1184,En Couple,3,FALSE,1284 ND 39
35,M,1297,celibataire,0,FALSE,2384 AW 77
18,M,194,celibataire,0,FALSE,3615 MB 93
36,M,153,celibataire,0,FALSE,392 UL 20
50,M,430,En Couple,3,FALSE,8230 EL 78
21,F,237,celibataire,0,FALSE,2903 DX 44
54,M,412,celibataire,0,FALSE,4048 GA 84
29,M,540,En Couple,0,FALSE,8126 LE 30
68,M,792,En Couple,1,FALSE,663 CB 14
28,F,498,Seule,3,FALSE,8639 LN 69
32,M,921,En Couple,2,FALSE,5015 RK 32
33,M,479,celibataire,0,FALSE,3935 UQ 10
44,M,545,En Couple,1,FALSE,9692 QX 92
26,F,717,En Couple,1,TRUE,9653 JS 25
78,M,804,En Couple,3,FALSE,2727 HD 23
25,M,1302,En Couple,1,FALSE,9161 RS 33
56,M,465,En Couple,3,FALSE,1913 OD 37
27,M,1031,En Couple,0,FALSE,8709 ZT 60
30,M,921,celibataire,0,FALSE,7590 CW 45
41,M,406,En Couple,3,FALSE,2679 PT 41
34,M,1021,celibataire,0,FALSE,7603 UX 19
59,M,192,celibataire,0,FALSE,7852 QB 88
58,F,1198,En Couple,0,FALSE,3880 HE 45
54,M,711,En Couple,2,FALSE,9686 RI 68
26,M,558,Seule,2,FALSE,2479 GA 82
36,F,970,En Couple,2,TRUE,3495 AS 91
73,F,558,En Couple,2,FALSE,7506 EI 71
28,M,157,En Couple,3,FALSE,7059 LM 85
44,F,162,Seule,1,FALSE,1536 SH 36
35,M,517,En Couple,3,FALSE,8209 QD 35
44,M,856,En Couple,2,FALSE,7576 SC 33
50,M,1256,En Couple,0,FALSE,8426 RR 48
27,F,473,celibataire,0,FALSE,2379 YN 14
31,M,475,celibataire,0,FALSE,7000 QG 69
23,M,594,En Couple,4,FALSE,4510 XI 35
83,M,198,En Couple,2,TRUE,9048 PD 32
62,M,162,Seule,2,FALSE,6485 DJ 70
57,M,176,Seule,3,FALSE,7688 RT 41
72,M,934,En Couple,3,FALSE,8729 KS 45
37,F,594,En Couple,1,FALSE,3449 EG 67
18,F,1063,En Couple,1,FALSE,5747 ED 42
45,M,927,En Couple,2,FALSE,5517 SM 74
21,M,1162,celibataire,0,FALSE,2718 OX 31
28,M,218,En Couple,0,TRUE,9609 NG 67
75,M,592,En Couple,4,FALSE,9160 IQ 92
69,M,535,En Couple,2,TRUE,356 QT 40
40,M,801,En Couple,1,TRUE,8544 OO 83
74,M,417,En Couple,3,FALSE,3670 PR 20
31,F,408,En Couple,0,FALSE,2601 JY 32
56,M,560,En Couple,1,FALSE,3018 GG 51
31,M,532,En Couple,2,FALSE,6405 MC 18
28,M,419,celibataire,0,FALSE,8763 EA 67
35,F,526,En Couple,4,FALSE,5419 JB 67
21,?,878,En Couple,1,TRUE,1962 OD 60
52,F,245,celibataire,0,FALSE,4578 JZ 57
26,M,599,En Couple,2,FALSE,1174 IM 73
66,F,460,En Couple,-1,FALSE,7667 MC 74
18,F,530,celibataire,0,FALSE,3889 KI 51
77,M,418,En Couple,0,TRUE,6153 HJ 94
19,M,929,celibataire,0,FALSE,1970 UV 81
31,M,1343,En Couple,0,TRUE,2020 HS 77
56,M,415,celibataire,0,FALSE,749 XU 56
60,M,419,En Couple,2,FALSE,7601 XQ 11
83,M,499,En Couple,1,FALSE,9004 TB 16
53,M,578,celibataire,0,FALSE,4835 JO 49
64,F,597,En Couple,0,FALSE,8233 WX 28
70,M,1066,En Couple,2,FALSE,9997 DB 66
54,M,852,En Couple,0,FALSE,2081 XL 14
27,F,1354,En Couple,1,FALSE,9509 LA 61
25,M,1371,En Couple,2,TRUE,3762 LJ 88
49,F,189,celibataire,0,FALSE,7907 ZV 71
26,M,549,En Couple,0,FALSE,8013 VM 17
25,M,901,En Couple,2,FALSE,9487 AW 81
24,M,417,En Couple,0,FALSE,3684 IB 66
72,M,528,En Couple,4,FALSE,3173 FL 66
83,F,454,Marie,0,TRUE,9244 WD 66
78,M,589,celibataire,0,FALSE,2004 XD 23
56,M,425,En Couple,4,FALSE,1276 LD 19
84,M,171,celibataire,0,FALSE,4890 KL 55
28,M,845,En Couple,4,FALSE,3644 AO 97
38,M,727,En Couple,3,FALSE,6585 SE 57
27,M, ,celibataire,0,FALSE,2502 IM 30
18,F,472,En Couple,3,FALSE,6517 MJ 65
24,M,408,celibataire,0,FALSE,968 IV 97
47,M,215,En Couple,0,TRUE,4595 RC 94
27,M,1298,En Couple,3,FALSE,1184 GV 29
25,F,1389,En Couple,2,FALSE,7835 YH 32
19,M,594,celibataire,0,FALSE,958 QD 80
25,F,228,Seule,1,FALSE,5687 YK 67
44,M,157,En Couple,0,FALSE,1412 GA 52
24,M,180,En Couple,0,FALSE,2513 GN 87
57,F,159,celibataire,0,FALSE,5673 JF 15
36,M,504,En Couple,0,FALSE,1288 MO 42
31,M,229,En Couple,1,FALSE,3393 KO 62
76,M,238,En Couple,0,FALSE,3627 NX 68
29,M,961,En Couple,2,FALSE,6758 QR 62
81,F,740,celibataire,0,FALSE,7132 RX 13
68,M,1339,En Couple,1,FALSE,2370 BO 75
72,M,544,En Couple,4,FALSE,8109 MS 56
48,M,811,En Couple,4,FALSE,5330 DZ 64
69,M,485,Seule,3,FALSE,2326 NX 34
76,M,493,En Couple,4,FALSE,3236 LV 32
84,M,202,En Couple,0,TRUE,5661 MM 18
66,F,1059,En Couple,4,FALSE,1849 NF 66
58,M,1205,En Couple,4,FALSE,5147 JW 46
21,M,589,En Couple,2,TRUE,5011 GS 86
19,M,216,Seule,1,FALSE,8957 PC 22
53,M,783,celibataire,0,FALSE,5367 XQ 58
26,F,1132,En Couple,0,FALSE,9344 AW 92
30,M,409,En Couple,2,FALSE,9484 JK 23
44,F,553,En Couple,1,FALSE,5092 IV 34
18,M,514,En Couple,1,TRUE,7690 JR 79
33,F,472,En Couple,2,FALSE,7674 OI 48
29,M,848,En Couple,3,FALSE,156 YK 26
72,M,465,En Couple,3,FALSE,3125 ZB 55
24,M,237,celibataire,0,FALSE,3661 LT 51
18,M,471,En Couple,3,FALSE,9916 WG 27
55,M,157,celibataire,0,FALSE,5838 LH 28
41,F,557,En Couple,0,FALSE,9766 PW 76
22,F,500,En Couple,1,FALSE,7646 ML 63
41,M,1381,celibataire,0,FALSE,1212 VF 72
28,M,477,En Couple,2,TRUE,4864 SF 98
34,M,566,En Couple,2,TRUE,1514 UR 88
33,F,516,En Couple,4,TRUE,6664 QS 25
82,M,577,En Couple,2,FALSE,6269 GW 20
49,F,457,En Couple,4,FALSE,7965 GJ 17
27,M,496,En Couple,3,FALSE,1701 EI 47
50,F,732,En Couple,1,FALSE,7224 LS 22
59,M,560,En Couple,1,FALSE,9684 JE 44
74,M,469,celibataire,0,FALSE,6788 LD 46
28,M,491,En Couple,4,FALSE,7054 FU 94
59,M,162,En Couple,0,FALSE,8395 IH 91
28,F,972,En Couple,0,FALSE,5287 WB 52
24,M,167,En Couple,2,FALSE,3198 OY 27
56,M,541,En Couple,1,TRUE,5095 OM 29
19,F,160,En Couple,4,FALSE,8909 WS 34
31,M,480,En Couple,0,FALSE,1032 LU 27
31,F,853,celibataire,0,FALSE,5611 VM 69
81,M,1287,En Couple,2,FALSE,8726 PT 82
53,M,1209,En Couple,0,FALSE,1035 XM 75
27,M,527,celibataire,0,FALSE,1614 UZ 12
20,M,888,En Couple,1,FALSE,7413 NH 95
19,M,1176,En Couple,2,TRUE,5583 JK 19
48,M,494,En Couple,4,FALSE,9633 KV 21
26,M,504,En Couple,2,FALSE,1467 JR 63
82,?,459,celibataire,0,FALSE,2713 BT 70
18,M,962,celibataire,0,FALSE,4230 GG 29
53,M,574,En Couple,0,FALSE,5675 MF 33
50,F,165,En Couple,2,FALSE,4053 VA 78
33,M,438,En Couple,3,FALSE,1989 OU 64
20,F,426,En Couple,4,TRUE,8129 ZB 19
23,F,523,En Couple,4,FALSE,4599 EM 85
42,F,208,En Couple,3,FALSE,8401 VI 59
23,M,522,En Couple,2,FALSE,1700 TK 88
24,M,934,En Couple,3,FALSE,4082 BZ 23
30,M,152,En Couple,4,FALSE,2912 DW 90
46,M,475,En Couple,4,TRUE,8594 UF 96
27,M,497,En Couple,4,FALSE,658 LX 46
58,M,579,celibataire,0,FALSE,5360 VI 91
32,M,411,En Couple,0,FALSE,2931 JT 98
27,F,482,En Couple,4,FALSE,6446 QO 52
20,M,764,En Couple,1,FALSE,1614 VD 24
20,F,1207,En Couple,4,FALSE,8703 MT 38
27,F,202,En Couple,4,FALSE,8877 JU 42
19,M,800,En Couple,0,FALSE,7432 ZR 92
36,M,161,En Couple,3,FALSE,4546 UJ 66
51,M,763,celibataire,0,FALSE,7234 OL 32
58,F,1083,celibataire,0,FALSE,1435 WS 46
25,M,1219,En Couple,1,FALSE,9382 ZL 31
47,F,421,celibataire,0,FALSE,1963 UH 89
73,M,420,En Couple,4,TRUE,6927 NR 52
19,M,1309,En Couple,2,FALSE,4071 BM 49
72,M,1008,En Couple,0,FALSE,4747 VL 61
31,F,555,En Couple,1,FALSE,2630 MW 87
24,M,1042,En Couple,4,FALSE,9258 ML 39
29,M,1182,celibataire,0,FALSE,5584 OY 20
84,F,432,celibataire,0,FALSE,1549 MO 22
21,F,521,celibataire,0,FALSE,4080 KM 43
52,F,747,celibataire,0,FALSE,471 AP 84
34,M,497,celibataire,0,FALSE,2914 TG 18
26,F,464,celibataire,0,FALSE,3759 OE 25
57,M,738,En Couple,2,TRUE,4868 YQ 52
31,M,554,celibataire,0,FALSE,4876 ND 30
73,M,453,En Couple,3,FALSE,1464 KJ 17
28,M,192,En Couple,0,FALSE,8855 LK 78
42,F,1107,Seule,1,FALSE,2400 YQ 36
29,F,1008,En Couple,3,FALSE,3212 ZQ 41
59,F,1243,En Couple,2,FALSE,4337 DQ 78
82,F,425,En Couple,1,FALSE,5256 GC 40
29,M,579,En Couple,2,FALSE,6272 SB 37
29,F,870,En Couple,2,FALSE,5468 QW 11
40,M,451,En Couple,0,FALSE,343 BH 35
79,M,509,En Couple,2,FALSE,1912 JN 22
77,F,249,En Couple,2,FALSE,8560 DD 34
80,M,408,celibataire,0,FALSE,7360 MN 64
27,M,464,celibataire,0,FALSE,4984 ZE 16
37,M,178,En Couple,1,FALSE,7274 RQ 15
51,M,1285,En Couple,2,FALSE,6349 AV 74
29,M,1064,En Couple,1,TRUE,5326 CQ 46
38,M,196,En Couple,3,FALSE,6896 OB 68
73,M,197,En Couple,3,FALSE,3380 TU 20
23,M,156,En Couple,3,FALSE,8932 PK 91
21,M,427,celibataire,0,FALSE,4585 ZB 17
28,F,589,En Couple,0,TRUE,5084 GT 36
28,F,859,En Couple,2,FALSE,7193 LR 45
23,M,517,celibataire,0,FALSE,7616 DF 37
37,M,467,En Couple,3,TRUE,8022 MJ 75
63,M,154,celibataire,0,FALSE,72 RN 65
31,M,474,Seule,2,FALSE,2847 XW 87
51,F,447,En Couple,3,FALSE,511 MP 35
74,F,404,En Couple,3,FALSE,4841 UM 69
58,M,191,En Couple,0,TRUE,2593 PV 10
35,F,1195,celibataire,0,FALSE,7817 OF 27
21,M,462,En Couple,0,FALSE,2300 VK 15
41,M,421,celibataire,0,FALSE,3160 KZ 31
35,M,504,En Couple,3,FALSE,4898 LF 46
49,M,204,En Couple,2,FALSE,9565 EO 94
56,M,408,celibataire,0,FALSE,9301 YM 77
81,F,220,En Couple,2,FALSE,2854 RX 94
49,M,544,En Couple,0,FALSE,7178 MO 16
39,M,161,En Couple,1,FALSE,6559 KE 24
23,M,412,En Couple,1,TRUE,3526 NQ 91
68,F,1335,En Couple,3,TRUE,2632 GV 80
25,M,414,En Couple,0,TRUE,5171 JZ 79
68,M,1139,celibataire,0,FALSE,3666 LD 24
55,M,223,celibataire,0,FALSE,9755 KE 40
20,M,166,En Couple,2,TRUE,4194 TV 73
77,M,707,En Couple,4,FALSE,5179 ZD 15
51,M,544,celibataire,0,FALSE,3325 VB 67
52,M,1171,celibataire,0,FALSE,3745 WR 22
49,M,206,En Couple,1,FALSE,6442 DZ 57
69,M,568,En Couple,0,FALSE,606 SB 39
41,F,494,celibataire,0,FALSE,6050 OZ 81
48,F,1157,En Couple,0,FALSE,7653 OD 76
41,M,1101,En Couple,3,FALSE,1715 EI 43
34,M,854,En Couple,2,FALSE,6297 MK 60
28,F,190,En Couple,4,FALSE,8808 DY 72
41,M,436,En Couple,1,TRUE,5890 UD 64
54,M,1277,celibataire,0,FALSE,3442 EX 55
39,M,430,En Couple,1,FALSE,2168 RK 79
38,F,984,En Couple,1,TRUE,530 ZY 62
37,M,874,En Couple,1,FALSE,8630 UG 55
62,M,434,Seule,1,FALSE,635 XR 48
74,F,468,En Couple,0,FALSE,312 EV 65
24,F,1291,celibataire,0,FALSE,404 NX 11
30,M,504,En Couple,4,TRUE,7181 NS 94
19,M,437,En Couple,3,FALSE,7988 KI 83
70,M,536,En Couple,1,FALSE,1045 HF 36
52,F,461,En Couple,2,FALSE,1812 NR 29
48,M, ,En Couple,3,FALSE,3667 KZ 65
72,M,536,celibataire,0,FALSE,8576 FL 50
20,M,1249,En Couple,0,FALSE,8235 WM 45
52,M,1388,celibataire,0,FALSE,5013 BM 15
48,M,458,celibataire,0,FALSE,245 BP 55
30,F,501,En Couple,1,FALSE,7044 ZT 65
18,M,225,En Couple,4,FALSE,264 HW 29
30,M,726,Seule,1,FALSE,9389 XT 72
55,M,500,celibataire,0,FALSE,2111 YO 86
55,M,182,celibataire,0,FALSE,2357 AA 44
26,M,1340,En Couple,0,FALSE,7143 MK 23
21,F,404,En Couple,1,FALSE,3120 AR 27
29,M,541,celibataire,0,FALSE,9598 ZQ 83
47,F,165,En Couple,1,FALSE,5782 TP 57
58,F,719,En Couple,2,FALSE,6309 GF 52
52,M,423,Seule,2,FALSE,8209 DN 14
22,M,448,En Couple,1,TRUE,6255 SL 55
19,M,?,En Couple,1,FALSE,6221 YF 80
24,M,431,Seule,1,FALSE,2271 RB 29
44,F,403,En Couple,1,FALSE,7863 BE 96
58,M,516,En Couple,1,TRUE,1789 LH 10
40,M,704,celibataire,0,FALSE,4702 PZ 63
38,M,1334,En Couple,2,FALSE,2561 FA 36
20,F,1276,celibataire,0,FALSE,661 AN 19
66,M,546,En Couple,1,FALSE,9670 TQ 12
58,F,924,En Couple,1,FALSE,1294 MD 67
18,F,480,En Couple,3,TRUE,776 NZ 95
77,M,1031,En Couple,0,FALSE,7279 WN 87
44,M,539,En Couple,0,FALSE,3605 DL 95
50,M,438,En Couple,0,FALSE,9713 LT 28
66,F,953,En Couple,2,FALSE,8960 YT 17
24,M,416,En Couple,0,FALSE,4523 GM 31
40,F,916,En Couple,1,FALSE,4521 NO 45
51,M,516,En Couple,0,FALSE,6459 BY 95
32,F,820,En Couple,3,FALSE,6533 SB 66
79,M,414,En Couple,2,FALSE,2349 BE 57
19,M,1202,En Couple,2,FALSE,9484 NU 35
62,F,494,En Couple,3,TRUE,5489 YE 42
36,F,962,En Couple,2,FALSE,6325 AZ 52
48,M,482,En Couple,1,FALSE,9401 YJ 49
36,F,163,En Couple,1,FALSE,7099 MD 26
54,F,519,En Couple,4,FALSE,3176 XB 64
19,M,235,En Couple,1,TRUE,6603 ZH 67
53,M,1087,En Couple,2,FALSE,1043 PP 18
80,M,418,Marie,1,FALSE,6035 FY 77
21,M,171,celibataire,0,FALSE,9219 ZD 79
62,M,508,celibataire,0,FALSE,1492 FN 69
19,M,207,celibataire,0,FALSE,9121 TA 12
58,M,168,En Couple,3,FALSE,2337 HC 73
50,M,481,En Couple,0,FALSE,4552 ZN 88
23,M,1247,En Couple,2,FALSE,4141 IO 46
34,M,1152,celibataire,0,FALSE,7239 TC 62
43,M,959,celibataire,0,FALSE,240 XE 46
20,M,158,En Couple,2,FALSE,4796 EG 41
62,M,438,celibataire,0,FALSE,8738 JD 74
75,M,463,celibataire,0,FALSE,9097 TA 58
48,M,536,En Couple,2,FALSE,1134 KL 74
37,M,496,celibataire,0,FALSE,6465 ED 32
37,M,856,En Couple,4,FALSE,2032 CA 49
65,M,1021,En Couple,2,FALSE,6443 RV 28
53,F,456,celibataire,0,FALSE,7591 OV 53
79,M,569,celibataire,0,FALSE,94 SR 30
76,M,534,En Couple,1,TRUE,3091 FB 78
50,F,548,celibataire,0,FALSE,3171 PI 10
37,M,594,En Couple,0,FALSE,2071 NO 78
60,M,476,celibataire,0,FALSE,3750 YJ 24
24,M,1170,En Couple,0,FALSE,8503 DF 35
20,F,522,celibataire,0,FALSE,2053 SV 36
22,M,576,En Couple,2,FALSE,3899 IQ 66
40,M,948,En Couple,1,FALSE,6590 DN 33
58,M,1335,En Couple,2,FALSE,5338 JV 92
48,M,171,En Couple,2,FALSE,6373 JJ 10
47,F,249,En Couple,4,FALSE,8639 KE 42
20,F,196,celibataire,0,FALSE,1403 NU 12
45,M,1303,En Couple,3,FALSE,7111 HR 20
21,M,584,En Couple,4,TRUE,5463 PO 34
76,F,220,En Couple,1,FALSE,7873 RH 78
18,M,592,En Couple,3,FALSE,9361 II 27
49,M,1227,En Couple,2,FALSE,1628 ED 56
39,M,411,celibataire,0,FALSE,5393 BL 10
22,F,1322,Seule,1,FALSE,43 BR 58
50,M,238,En Couple,2,FALSE,1540 CH 47
22,M,964,En Couple,1,FALSE,4932 HA 57
50,M,199,En Couple,0,FALSE,6839 IC 81
30,M,572,En Couple,4,TRUE,2892 BF 26
32,M,184,En Couple,2,FALSE,5641 XI 54
72,M,537,En Couple,0,TRUE,3004 DC 28
19,M,1032,En Couple,2,FALSE,1197 IH 56
46,M,554,En Couple,4,TRUE,9279 UB 92
77,M,437,celibataire,0,FALSE,7253 MY 35
46,F,1160,En Couple,1,FALSE,7137 QN 89
51,M,442,celibataire,0,FALSE,9735 CI 18
47,M,234,En Couple,2,FALSE,5905 ZG 80
29,M,506,En Couple,1,FALSE,7548 NN 34
24,M,1075,Seule,3,FALSE,351 KY 55
24,M,470,En Couple,3,TRUE,6779 DP 19
73,M,487,celibataire,0,FALSE,4782 QM 81
44,M,1126,En Couple,4,FALSE,1410 FA 24
75,F,1030,En Couple,3,FALSE,5058 YR 27
59,M,436,En Couple,3,FALSE,5437 RD 52
39,M,571,En Couple,1,FALSE,9987 AH 47
31,F,911,N/D,0,FALSE,8764 TZ 38
48,M,1099,En Couple,3,FALSE,8456 RB 93
76,M,414,celibataire,0,FALSE,5169 KY 14
69,M,224,En Couple,1,FALSE,4765 TN 42
53,F,1292,En Couple,1,FALSE,4927 YW 59
49,M,569,En Couple,0,FALSE,5229 HK 30
33,F,?,En Couple,1,FALSE,2092 ZV 39
50,M,430,celibataire,0,FALSE,6039 WA 55
23,M,479,En Couple,3,TRUE,1743 FS 98
56,M,178,En Couple,2,FALSE,892 CA 28
29,M,733,celibataire,0,FALSE,1634 KD 31
29,F,216,celibataire,0,FALSE,5247 TU 90
49,M,167,celibataire,0,FALSE,9168 AE 36
62,F,505,En Couple,0,FALSE,2035 YB 96
48,M,459,celibataire,0,FALSE,7079 CT 57
48,M,193,En Couple,0,FALSE,1536 SR 48
24,M,422,Seule,2,FALSE,6167 KQ 91
49,M,571,celibataire,0,FALSE,3070 KX 32
65,M,470,celibataire,0,FALSE,8961 UW 37
23,M,431,celibataire,0,FALSE,7944 CR 45
35,M,940,celibataire,0,FALSE,1465 RN 79
44,M,237,celibataire,0,FALSE,2986 PF 18
57,F,506,celibataire,0,FALSE,7140 AW 85
83,M,150,Marie,3,TRUE,8547 WP 27
79,F,515,En Couple,2,TRUE,6042 UP 51
34,M,1016,En Couple,1,FALSE,2595 AY 70
71,F,860,En Couple,2,TRUE,4116 GF 28
36,F,745,En Couple,0,FALSE,909 NX 16
39,M,1197,En Couple,1,FALSE,2878 FM 67
47,M,450,Seule,1,FALSE,422 SR 19
40,M,224,celibataire,0,FALSE,8774 DF 33
31,F,539,En Couple,0,FALSE,7044 SI 74
54,M,599,celibataire,0,FALSE,4523 HV 27
34,M,460,En Couple,1,FALSE,1311 AS 21
22,M,521,En Couple,2,FALSE,8910 FQ 75
38,M,1390,celibataire,0,FALSE,98 PE 88
24,M,573,En Couple,3,FALSE,3667 HT 79
27,M,499,En Couple,1,FALSE,5834 MX 71
54,M,216,En Couple,4,FALSE,1937 AL 28
56,F,1246,En Couple,3,FALSE,6405 BY 11
41,M,461,celibataire,0,FALSE,2781 GS 55
65,M,1223,En Couple,1,TRUE,1941 QB 51
57,F,1358,En Couple,4,FALSE,2051 RP 86
50,M,234,En Couple,3,TRUE,9914 CQ 88
23,M,889,En Couple,1,FALSE,61 CT 76
33,M,180,En Couple,3,FALSE,5099 MP 45
59,M,421,celibataire,0,FALSE,6840 BA 84
40,M,425,En Couple,1,TRUE,589 CB 56
27,F,425,En Couple,0,FALSE,3782 EQ 91
55,M,1298,Marie,2,FALSE,4665 IZ 14
58,M,973,En Couple,2,TRUE,7095 SS 50
23,M,538,Seul,0,FALSE,1978 NI 87
19,M,203,celibataire,0,FALSE,1566 OT 44
56,F,207,En Couple,0,FALSE,2796 SV 36
78,F,578,En Couple,1,FALSE,8385 XA 92
29,F,467,En Couple,4,FALSE,6766 ZW 72
34,M,467,En Couple,0,FALSE,4809 YB 51
47,M,501,En Couple,3,FALSE,48 DH 63
43,M,168,En Couple,3,FALSE,4349 IJ 94
30,F,487,celibataire,0,FALSE,9221 YO 64
42,M,531,En Couple,2, ,2155 YT 59
21,M,205,En Couple,3,TRUE,2850 OG 48
52,M,989,En Couple,2,TRUE,5711 DS 52
-1,M,472,celibataire,0,FALSE,461 EI 68
68,M,416,En Couple,3,FALSE,2073 MD 88
59,M,219,celibataire,0,FALSE,5550 OF 25
43,F,218,En Couple,1,FALSE,2459 PU 38
23,M,448,En Couple,4,FALSE,1040 ZE 61
47,M,878,celibataire,0,FALSE,1176 SO 70
56,M,767,En Couple,0,FALSE,6368 LJ 18
25,M,481,En Couple,1,TRUE,7494 BP 59
58,F,196,En Couple,2,TRUE,4157 CO 52
20,M,530,celibataire,0,FALSE,3132 GY 87
27,M,559,celibataire,0,FALSE,5686 LH 23
36,M,468,celibataire,0,FALSE,9348 BZ 77
?,F,421,celibataire,0,FALSE,942 DR 17
42,M,435,En Couple,2,FALSE,4490 YF 44
36,M,151,En Couple,2,FALSE,4987 CZ 11
30,F,169,celibataire,0,FALSE,2234 IE 58
39,M,524,celibataire,0,FALSE,514 XK 14
64,M,491,En Couple,2,FALSE,5157 TT 34
51,M,570,En Couple,1,FALSE,2124 YQ 93
36,F,195,En Couple,0,FALSE,4604 XS 29
29,F,490,En Couple,2,FALSE,4308 XR 39
36,M,575,celibataire,0,FALSE,8035 SI 81
44,M,455,En Couple,3,FALSE,470 ZY 29
68,M,1019,En Couple,3,FALSE,4543 JA 18
37,M,521,En Couple,1,FALSE,1889 VN 70
38,M,436,En Couple,2,FALSE,8184 IE 27
22,M,155,En Couple,2,FALSE,6486 IA 86
67,M,565,En Couple,2,FALSE,1351 OR 35
63,F,973,En Couple,3,FALSE,2422 PM 94
29,F,230,En Couple,3,FALSE,2568 KC 94
30,M,1194,celibataire,0,FALSE,3462 GB 33
61,M,477,En Couple,0,FALSE,761 OL 84
36,M,219,En Couple,3,FALSE,7982 XM 88
45,M,183,En Couple,1,TRUE,9625 UD 62
27,M,562,En Couple,0,FALSE,4965 GH 58
35,F,458,En Couple,2,FALSE,2137 PE 82
52,M,819,En Couple,1,TRUE,7431 HU 45
38,F,240,celibataire,0,FALSE,2590 WO 68
28,F,482,En Couple,1,FALSE,4847 XZ 22
53,F,431,celibataire,0,FALSE,5164 BU 70
28,M,457,celibataire,0,FALSE,5324 CZ 76
73,M,516,En Couple,2,FALSE,7532 HT 90
20,M,875,En Couple,4,FALSE,6480 AO 11
35,M,557,Seul,0,FALSE,7142 OS 34
83,F,714,En Couple,1,FALSE,9931 EA 87
54,M,485,celibataire,0,FALSE,1975 YZ 48
37,F,511,En Couple,1,TRUE,1668 BC 20
45,M,1014,En Couple,1,FALSE,8332 TD 43
34,M,517,celibataire,0,FALSE,3952 EK 74
29,F,479,En Couple,1,FALSE,5941 TL 72
48,M,511,En Couple,2,TRUE,9112 CL 74
62,M,1200,En Couple,0, ,7346 FB 47
28,M,1168,En Couple,4,TRUE,8423 OL 58
66,M,156,En Couple,0,FALSE,9209 MW 26
44,M,1226,En Couple,3,FALSE,5785 DO 64
56,M,472,En Couple,0,FALSE,8685 PV 84
84,M,242,celibataire,0,FALSE,4157 RL 50
32,F,469,celibataire,0,FALSE,5320 FG 53
27,M,193,En Couple,1,FALSE,4548 IW 58
38,M,580,En Couple,4,FALSE,1650 KZ 95
43,F,1215,En Couple,3,FALSE,2335 NW 90
42,M,422,celibataire,0,FALSE,2022 AF 48
49,M,545,En Couple,0,TRUE,9667 RL 88
41,M,841,celibataire,0,FALSE,8067 LT 79
42,M,590,En Couple,1,TRUE,6648 CY 63
25,F,189,celibataire,0,FALSE,7929 IC 44
50,M,203,En Couple,0,FALSE,9861 TB 37
45,M,1260,En Couple,0,TRUE,7320 KT 23
22,F,589,celibataire,0,FALSE,438 CZ 80
30,F,858,En Couple,2,FALSE,1636 ZU 56
49,M,735,En Couple,2,FALSE,1398 ZR 49
73,M,242,celibataire,0,FALSE,8739 PT 43
65,M,1135,En Couple,4,FALSE,3860 VY 85
32,M,449,En Couple,2,FALSE,8156 AU 10
71,F,1367,En Couple,0,FALSE,3778 AW 28
37,F,530,En Couple,3,FALSE,745 KS 59
46,M,585,En Couple,4,FALSE,2960 IZ 43
26,F,924,En Couple,0,FALSE,9237 BC 85
57,M,585,En Couple,3,TRUE,4933 VF 60
32,M,559,En Couple,1,FALSE,4287 IV 89
32,F,545,celibataire,0,FALSE,2790 GZ 10
32,M,824,En Couple,2,FALSE,5061 ZD 75
48,M,495,celibataire,0,FALSE,2045 ZY 47
28,M,216,Seule,2,FALSE,7737 PZ 45
40,F,1294,En Couple,4,FALSE,4499 HX 82
81,M,1173,En Couple,3,FALSE,1935 NW 73
42,M,248,En Couple,3,FALSE,4165 IN 56
19,M,156,En Couple,3,FALSE,4780 NB 96
24,M,1366,En Couple,4,FALSE,3442 SA 13
19,M,402,En Couple,0,TRUE,2728 WP 49
50,F,201,Marie,0,FALSE,6330 OK 36
22,F,421,celibataire,0,FALSE,6972 SC 39
